gameID,theme
20040,Science fiction
20040,Horror
20040,Historical
5664,Action
544,Action
544,Horror
544,Survival
6459,Action
6459,Comedy
3463,Action
6752,NA
6750,Action
6750,Fantasy
6750,Science fiction
9192,Action
9192,Fantasy
9192,Science fiction
9192,Horror
9192,Historical
6942,Action
6942,Horror
6942,Survival
11190,Action
11190,Party
1473,Action
1473,Science fiction
1981,Action
1981,Science fiction
1981,Comedy
1981,Sandbox
1981,Open world
92693,NA
9626,Fantasy
11755,NA
5800,NA
4936,Action
4936,Science fiction
4997,Action
5181,Action
5495,Action
2636,Action
1015,Action
1015,Horror
2030,Action
2030,Fantasy
2030,Science fiction
2030,Historical
2030,Stealth
3005,Action
5988,Action
5988,Fantasy
218867,Action
1348,Fantasy
1348,Comedy
2273,Action
2273,Comedy
7533,Action
7533,Fantasy
7533,Historical
7533,Sandbox
7533,Open world
3180,NA
20196,Action
20196,Stealth
45181,Action
4753,NA
199022,NA
98203,NA
4035,NA
7281,Action
7281,Educational
2861,Horror
2861,Comedy
72957,NA
198769,NA
198881,NA
122553,NA
42642,NA
199001,NA
79687,Action
20428,NA
63995,NA
77032,Science fiction
14260,Action
14260,Warfare
55015,Action
55015,Science fiction
71477,Action
71477,Science fiction
121273,Thriller
121273,Drama
132794,Action
132794,Warfare
5096,NA
187374,NA
1824,Action
1824,Comedy
485,Horror
485,Survival
19789,Action
19789,Science fiction
19789,Warfare
14982,NA
36532,Action
36532,Science fiction
39769,Action
39769,Science fiction
92694,NA
25673,Action
45018,NA
49204,NA
1138,Action
1138,Fantasy
1138,Horror
123431,NA
54755,NA
47304,Action
70265,Action
8361,Action
8361,Science fiction
2795,Action
49473,NA
2142,Fantasy
2142,Science fiction
2142,Horror
2142,Historical
2142,Warfare
20728,NA
49433,Action
24335,NA
4858,NA
146058,Action
146058,Science fiction
210446,NA
210445,NA
20770,NA
47658,NA
18032,Action
2856,Action
2856,Horror
2856,Comedy
20704,NA
5071,NA
3056,Action
3056,Science fiction
18757,Action
42539,Action
42539,Fantasy
47771,Action
198768,NA
200152,NA
92018,NA
142254,Action
76247,Action
76247,Science fiction
177551,Action
144555,NA
41855,Action
41855,Fantasy
18473,Science fiction
553,Action
553,Science fiction
553,Stealth
301,Non-fiction
4196,Action
4196,Science fiction
205748,NA
15598,Action
15598,Warfare
5138,Action
5138,Fantasy
5138,Historical
20431,NA
18262,NA
47786,NA
43617,NA
3316,Kids
17450,Kids
80539,Action
80539,Science fiction
80539,Historical
210438,Action
210438,Fantasy
15547,Action
15547,Science fiction
8264,NA
132111,Action
143,Action
143,Science fiction
10626,NA
85996,NA
10128,Party
21945,NA
182401,Fantasy
2802,Action
1583,Action
1583,Comedy
11842,Action
11842,Fantasy
66982,NA
43892,NA
51134,Action
78585,Action
78585,Science fiction
78585,Comedy
78585,Drama
9346,Action
9346,Warfare
170253,Action
170253,Fantasy
43655,NA
42790,NA
221059,Action
221059,Fantasy
15817,Kids
3907,Action
3907,Horror
3907,Survival
17459,Action
17459,Science fiction
28194,Non-fiction
1776,Action
1776,Science fiction
209975,Action
19159,Action
14989,Action
14989,Fantasy
14989,Historical
1240,Action
18314,Action
18314,Sandbox
18314,Warfare
43594,Science fiction
2633,Action
2633,Comedy
19253,NA
217341,Action
11789,Action
6203,Action
5053,NA
5143,Action
5143,Horror
5143,Comedy
4711,Action
4711,Comedy
5963,NA
9640,Action
9640,Fantasy
9640,Sandbox
9640,Open world
2568,Action
6936,Action
6936,Science fiction
23742,Fantasy
3553,NA
3447,Action
5965,NA
4160,Action
81484,Action
4992,NA
24230,Action
24230,Science fiction
24230,Warfare
11558,Non-fiction
6251,NA
4571,Action
8129,NA
4043,NA
8280,Action
8280,Science fiction
1256,Action
1256,Stealth
200997,Action
200997,Warfare
6808,Non-fiction
20530,Action
20530,Fantasy
69142,Science fiction
69142,Warfare
1396,Action
250,Action
250,Science fiction
250,Stealth
94445,Action
209502,NA
209503,NA
1700,Action
11853,Action
6199,Action
6199,Science fiction
6199,Horror
6199,Survival
7479,Action
7479,Science fiction
7479,Warfare
1209,Action
10680,Action
10680,Science fiction
12298,Action
12298,Fantasy
12298,Historical
19907,Action
19907,Science fiction
19907,Drama
19907,Warfare
7894,Action
7894,Fantasy
7894,Horror
22896,Comedy
68039,Fantasy
68039,Survival
3338,Action
218265,NA
218264,NA
3404,NA
3412,Action
3412,Science fiction
3412,Comedy
4435,Action
5561,Fantasy
2158,NA
4164,Action
4164,Fantasy
1267,Action
1267,Sandbox
1267,Open world
66612,Action
6579,Action
6579,Fantasy
2539,Action
2539,Stealth
9120,Action
9120,Fantasy
9120,Stealth
11258,Action
11258,Party
11056,Action
321,Science fiction
3896,Action
5258,NA
7234,Action
7234,Historical
7471,Action
7471,Science fiction
11148,Action
11148,Comedy
22251,Action
5812,Action
5812,Warfare
528,Action
528,Science fiction
528,Horror
528,Open world
539,Action
539,Fantasy
539,Horror
539,Survival
539,Historical
21665,Action
21665,Stealth
209,Action
209,Business
209,Sandbox
209,Party
121,Fantasy
121,Survival
121,Sandbox
121,Open world
5729,Action
5729,Fantasy
5729,Science fiction
5729,Horror
5729,Survival
5729,Historical
1755,Action
1755,Science fiction
1755,Comedy
6804,Action
12313,Action
12313,Science fiction
12313,Warfare
12321,Kids
12321,Party
135400,Action
135400,Fantasy
135400,Survival
135400,Sandbox
135400,Open world
135400,"4X (explore, expand, exploit, and exterminate)"
3191,Non-fiction
2721,Party
92692,NA
14988,Action
14988,Fantasy
71231,Action
85828,NA
9701,Action
9701,Kids
13098,Fantasy
13098,Comedy
13098,Sandbox
13098,Romance
41109,Action
4604,Action
42470,Action
42470,Fantasy
20739,NA
5270,NA
2768,Action
2768,Comedy
2768,Party
198820,NA
4993,NA
7297,Fantasy
7297,Comedy
78374,Action
2786,NA
6902,Action
3157,Action
3157,Fantasy
3157,Open world
3192,Action
3192,Fantasy
3192,Science fiction
43899,NA
3779,Action
3779,Science fiction
19930,Party
141642,Action
141642,Comedy
4660,NA
210229,Action
6237,Action
2960,Action
2960,Fantasy
2960,Comedy
20430,NA
6160,Action
6160,Science fiction
5949,NA
7640,Fantasy
7640,Science fiction
18071,Fantasy
210265,NA
123432,NA
928,Action
928,Science fiction
57656,NA
150029,Action
200154,Action
7294,Fantasy
8976,NA
1191,Action
1191,Comedy
6978,Action
6978,Science fiction
210429,Action
38427,NA
24739,NA
7064,NA
18036,Action
18036,Fantasy
18036,Historical
80436,Action
80436,Educational
44972,Fantasy
14253,Action
47893,NA
49218,Action
49218,Comedy
817,Non-fiction
3442,NA
811,Non-fiction
6825,Action
6825,Science fiction
6825,Horror
18408,Action
4706,Non-fiction
1004,Action
1004,Science fiction
1004,Comedy
210489,Action
210487,Action
5668,Action
5668,Warfare
138806,Action
138806,Science fiction
49186,Action
49186,Kids
18419,Party
4577,Action
4725,Action
4725,Party
174947,Action
4686,NA
6891,Action
8274,NA
210488,Action
11256,Fantasy
6893,Action
6893,Party
6765,Action
5899,NA
3289,Action
38447,NA
46099,NA
18300,Action
18300,Comedy
7912,Action
10682,Non-fiction
203,Action
203,Historical
43527,NA
7258,Action
7258,Comedy
7258,Party
5252,NA
2652,Action
2652,Science fiction
2652,Comedy
195040,NA
2555,Action
4006,Action
4006,Stealth
18103,Action
198727,Action
121606,Kids
3502,Action
3502,Fantasy
3502,Historical
50927,NA
3993,Action
2653,Action
78230,Action
175799,Action
6746,NA
201322,Action
121688,Action
121688,Fantasy
9248,NA
3000,Action
3000,Fantasy
3000,Science fiction
3000,Sandbox
3000,Open world
225,Fantasy
225,Comedy
225,Sandbox
225,Romance
2774,Action
2774,Comedy
4830,Action
4830,Science fiction
5180,Action
13119,Fantasy
13119,Comedy
13119,Sandbox
13119,Romance
11058,Action
44952,Action
49961,Action
4728,NA
1809,Action
1809,Sandbox
1378,Action
1378,Science fiction
1378,Historical
1378,Warfare
1378,"4X (explore, expand, exploit, and exterminate)"
9651,NA
49275,Action
14754,Action
14754,Warfare
1958,Action
1958,Horror
1958,Survival
7108,NA
49397,Action
49397,Historical
2260,Action
2260,Comedy
2260,Party
40573,Action
483,Action
483,Horror
483,Survival
63015,Fantasy
10628,Action
10628,Historical
10628,Comedy
45098,NA
5134,Action
11793,Fantasy
10617,NA
5220,NA
7293,Action
7293,Fantasy
194265,NA
4856,Action
192108,Fantasy
192108,Comedy
192108,Sandbox
192108,Romance
192109,Fantasy
192109,Comedy
192109,Sandbox
192109,Romance
824,Non-fiction
6954,NA
487,Horror
487,Survival
92550,Action
92550,Fantasy
92550,Open world
106274,Action
3914,Action
213237,Action
213237,Horror
210721,NA
210724,NA
215449,NA
202168,NA
7866,Non-fiction
69721,Action
69721,Sandbox
1956,Action
1956,Fantasy
1956,Horror
1956,Survival
1956,Historical
3103,Action
3103,Fantasy
194266,NA
207208,Action
20542,Action
20542,Fantasy
20542,Historical
198248,Kids
23474,NA
10897,Fantasy
10897,Historical
3766,Action
3766,Comedy
3501,Action
3501,Fantasy
3501,Open world
4016,Business
5964,NA
22012,Action
22012,Fantasy
976,Action
976,Horror
1206,Action
1206,Fantasy
521,Action
521,Fantasy
521,Historical
521,Sandbox
209250,NA
1442,Action
1442,Fantasy
6509,NA
6635,Fantasy
6635,Warfare
6340,Action
1709,Comedy
202100,Action
3792,Action
194987,NA
1568,Action
3750,Action
3750,Science fiction
486,Horror
486,Survival
2577,NA
37833,NA
3580,Action
3580,Fantasy
203489,Action
203489,Fantasy
203489,Science fiction
6449,Action
6449,Science fiction
76248,Action
2576,Action
43273,NA
3453,Action
3453,Science fiction
94,NA
6871,NA
466,Science fiction
18532,Action
21438,Action
2607,Action
3405,NA
201319,Action
3385,Sandbox
3378,Sandbox
6653,Non-fiction
4108,Fantasy
4748,NA
4052,Action
5667,Action
5667,Comedy
2626,Action
514,Action
514,Science fiction
514,Horror
1392,Action
3057,Action
6231,Action
6231,Science fiction
6231,Educational
81204,NA
3171,Action
3171,Historical
3171,Sandbox
3171,Open world
3171,Warfare
5847,Science fiction
7643,Action
7643,Fantasy
7643,Science fiction
78514,Action
78514,Science fiction
78514,Mystery
1048,Action
1048,Stealth
4991,NA
5021,Action
6959,Action
6959,Science fiction
6959,Horror
28386,Action
28386,Fantasy
28386,Historical
28386,Comedy
21902,Action
23066,Action
23066,Fantasy
23066,Historical
23066,Sandbox
385,Action
385,Fantasy
385,Kids
41420,Action
41420,Comedy
4847,Action
4847,Fantasy
159296,NA
6787,Action
210300,Action
20159,Horror
20159,Survival
1136,Action
1136,Fantasy
1136,Horror
8479,Action
92104,NA
199006,NA
8833,NA
19912,Action
19912,Fantasy
19912,Horror
123048,Business
78501,NA
5263,Action
49382,NA
80759,Educational
13672,Action
13672,Science fiction
5751,Action
5751,Science fiction
83789,NA
7689,Action
7689,Stealth
49468,Action
458,Action
458,Science fiction
458,Warfare
1742,Action
1742,Science fiction
24143,NA
47701,NA
68337,Action
199000,NA
45175,Action
49379,Action
49379,Fantasy
43225,NA
22685,NA
92688,NA
46667,Warfare
5197,NA
54627,Action
125307,NA
77219,Action
77219,Fantasy
77219,Science fiction
77219,Horror
77219,Historical
198613,NA
79535,NA
91444,NA
13068,Action
43908,Action
47872,Action
130828,NA
4036,NA
2482,Action
2482,Drama
2482,Open world
118557,Action
65981,NA
12250,Fantasy
1441,Action
1441,Fantasy
1620,Action
22228,NA
213888,Drama
20406,NA
206328,NA
145160,Action
2972,Action
2972,Fantasy
3817,Action
3817,Science fiction
3817,Comedy
11855,NA
24009,Action
24009,Science fiction
4117,Action
4117,Stealth
4117,Warfare
9130,Comedy
5960,NA
44706,Action
3954,Action
3954,Science fiction
3954,Sandbox
9249,Mystery
4899,NA
43585,NA
44642,Action
140323,NA
6982,Action
6982,Science fiction
146718,Action
67343,NA
1194,NA
10800,Fantasy
973,Horror
973,Survival
75883,NA
3630,NA
4447,Action
4447,Historical
1642,Action
222629,Action
64791,NA
6249,Action
5740,Action
3063,Action
3063,Stealth
44779,Science fiction
20556,Action
20556,Science fiction
22007,NA
46005,NA
3123,Action
3123,Stealth
7223,Action
7223,Fantasy
7223,Open world
49474,NA
420,Fantasy
19251,Action
19251,Warfare
8847,NA
50978,NA
21392,NA
1323,Action
210497,NA
11615,Action
7362,Action
7362,Fantasy
197872,NA
202105,Action
202105,Comedy
7104,NA
177619,NA
178809,Action
221716,Action
221716,Fantasy
5731,NA
221717,Action
221717,Fantasy
20579,Action
20579,Fantasy
20579,Historical
19771,NA
13893,Action
13893,Science fiction
13893,Thriller
6874,Action
6874,Sandbox
194213,Action
194213,Non-fiction
187562,NA
107330,Action
3946,Action
3946,Fantasy
6304,NA
44890,NA
165184,NA
220072,NA
175929,NA
28835,NA
5786,Action
1311,Historical
1311,Warfare
19071,Action
19071,Fantasy
228092,Action
228092,Comedy
6698,Fantasy
21779,Action
21779,Fantasy
4666,Action
4666,Comedy
206332,Action
146717,Action
219019,Action
203150,Action
18294,Action
10624,Non-fiction
19287,Action
19287,Horror
18265,Action
18718,Horror
1793,Action
1793,Comedy
19768,Action
2413,Action
2413,Science fiction
15487,Action
15487,Comedy
15487,Kids
2364,Action
2364,Fantasy
2364,Science fiction
2364,Open world
7012,Action
7012,Comedy
5155,NA
2567,NA
5958,Action
5226,NA
3686,Action
3686,Educational
1500,Action
1500,Science fiction
5814,Action
5814,Kids
196243,Action
6514,NA
5016,NA
146283,Action
146283,Science fiction
146283,Comedy
10914,Action
10914,Science fiction
10914,Horror
10914,Survival
10631,NA
7053,NA
8846,Action
20768,NA
142768,Action
142768,Science fiction
142768,Warfare
1775,Action
1775,Science fiction
3554,Non-fiction
1719,Action
3842,Action
177622,NA
201347,Action
201347,Fantasy
83901,Action
20449,Action
20449,Science fiction
1801,Action
1801,Science fiction
1801,Historical
1801,Comedy
20767,NA
5385,Action
21357,Sandbox
44990,Action
44990,Thriller
44990,Warfare
2635,Action
2635,Non-fiction
10156,Action
10156,Fantasy
10156,Historical
10156,Sandbox
3994,Action
4619,Action
4619,Comedy
3003,Non-fiction
3875,Action
1201,Action
6454,Action
6454,Comedy
6454,Party
4138,Action
30787,Fantasy
44879,NA
1503,Science fiction
196846,NA
1502,Science fiction
5854,Action
5535,Fantasy
5535,Comedy
5535,Sandbox
5535,Romance
5230,Action
44955,NA
217929,Action
217929,Fantasy
914,Action
914,Non-fiction
9110,Action
9110,Fantasy
9110,Historical
3450,Action
3450,Party
4240,NA
18064,Fantasy
18064,Science fiction
18064,Party
18105,Action
699,Non-fiction
17245,NA
1987,Action
1987,Thriller
1987,Drama
22688,NA
5210,Action
479,Action
479,Fantasy
479,Survival
479,Historical
479,Stealth
479,Drama
5175,Action
5175,Science fiction
5550,Fantasy
5550,Historical
5550,Sandbox
5550,Warfare
3002,Action
3002,Fantasy
3002,Historical
7338,Action
6504,NA
4755,Action
495,Action
495,Science fiction
495,Horror
495,Thriller
495,Survival
495,Stealth
495,Warfare
157,Action
157,Science fiction
719,Action
719,Fantasy
719,Historical
1377,Action
1377,Warfare
5901,Action
5901,Horror
198028,Action
117509,Action
117509,Thriller
4204,Action
4204,Science fiction
1280,Action
1280,Fantasy
1280,Science fiction
7107,Educational
21183,NA
520,Action
520,Horror
132992,Fantasy
132992,Warfare
22293,Action
7359,Action
7359,Fantasy
7359,Science fiction
7359,Horror
7359,Survival
7359,Historical
202122,Stealth
202122,Comedy
1972,Action
1972,Horror
1972,Stealth
1532,Action
1532,Science fiction
1532,Comedy
576,Action
576,Fantasy
576,Open world
6997,Action
6997,Science fiction
7725,Action
7725,Horror
7725,Survival
5870,Non-fiction
5870,Open world
1204,Action
1204,Fantasy
1161,Action
474,Action
474,Stealth
146620,Fantasy
146620,Science fiction
44062,NA
6260,Action
1973,Action
1973,Science fiction
198653,Action
47821,Action
47821,Comedy
47821,Party
2677,NA
1427,Comedy
1427,Drama
20261,NA
200402,NA
2538,Action
2538,Science fiction
19618,Action
19618,Fantasy
19618,Historical
4895,Party
92416,NA
218347,NA
47756,NA
18051,Party
6976,Action
6976,Fantasy
6976,Historical
4057,Action
4057,Party
20303,NA
499,Action
499,Fantasy
499,Historical
5962,NA
199462,NA
2776,Action
199470,NA
79301,Erotic
220716,Action
130831,NA
67697,NA
555,Action
555,Science fiction
204902,NA
6196,Action
6196,Science fiction
6196,Thriller
78560,NA
124591,NA
272,Action
166528,Action
221822,Action
221822,Fantasy
221822,Science fiction
221822,Historical
221822,Stealth
221822,Sandbox
221822,Open world
131393,NA
131511,NA
6500,Action
6500,Fantasy
48019,NA
19835,Action
81544,NA
80370,Action
80370,Fantasy
210444,NA
24345,NA
49841,Action
49841,Kids
47752,NA
141711,Action
3539,Non-fiction
7908,NA
583,Non-fiction
2715,Action
15843,Action
15843,Fantasy
1112,Action
1112,Science fiction
1494,Business
15263,Action
15263,Science fiction
12970,Educational
144563,NA
3312,Kids
177623,NA
80499,Horror
2632,Action
2632,Horror
4769,Action
4769,Science fiction
100023,Action
37901,Fantasy
37901,Historical
7373,Non-fiction
4809,Party
71671,Action
71671,Science fiction
3648,Action
3648,Fantasy
5754,Action
1157,Action
218430,NA
218444,NA
1980,Action
1980,Comedy
49200,NA
106012,Fantasy
3537,NA
40790,Action
40790,Horror
2361,Action
44885,Action
44885,Thriller
44885,Comedy
49300,NA
36508,Action
17463,Fantasy
4738,Action
4738,Horror
206268,NA
4366,Action
4366,Comedy
198655,Action
1747,Action
1747,Science fiction
44830,NA
5038,Sandbox
8272,NA
1694,Warfare
5734,Action
488,Action
488,Open world
898,Fantasy
898,Comedy
898,Sandbox
898,Romance
1584,Action
1531,Action
1531,Fantasy
1531,Science fiction
1531,Comedy
2063,Action
2063,Open world
5862,NA
406,Action
406,Fantasy
2779,Action
2779,Comedy
11075,Non-fiction
84699,Action
7305,Action
127953,Fantasy
13894,Action
1590,NA
4892,Action
85608,Action
4675,Action
4675,Fantasy
4675,Comedy
2660,NA
7102,Action
7102,Open world
199018,NA
84697,Action
47777,Comedy
47777,Educational
43922,NA
3586,Comedy
5831,Action
5831,Science fiction
3485,Action
3485,Science fiction
139312,Science fiction
5906,NA
7324,Non-fiction
4044,NA
209278,Comedy
81497,Action
1124,Action
1124,Horror
28445,Action
3641,NA
855,Non-fiction
1708,Action
1708,Comedy
7219,Action
7219,Comedy
19621,Action
19621,Fantasy
4114,Action
4114,Fantasy
4114,Historical
4114,Stealth
7489,Action
7489,Horror
7489,Sandbox
131507,Action
63850,Comedy
217934,NA
217944,NA
7265,Action
217954,NA
1447,NA
6605,Action
3514,Non-fiction
19675,Action
3506,Action
3506,Comedy
3383,Sandbox
4232,Action
1207,Action
5089,Action
5089,Party
4609,Comedy
4609,Business
10981,Fantasy
10981,Comedy
10981,Sandbox
10981,Romance
20972,Action
20972,Fantasy
6063,Action
6063,Fantasy
6063,Comedy
4844,Action
4844,Fantasy
4844,Comedy
231,Action
231,Science fiction
231,Horror
231,Thriller
231,Warfare
6289,Action
127,Action
127,Fantasy
127,Science fiction
127,Historical
127,Stealth
127,Sandbox
127,Open world
7058,Action
7058,Science fiction
578,Action
578,Science fiction
3088,Educational
3218,Action
3218,Science fiction
1040,Action
1040,Horror
4842,NA
6943,Action
6943,Horror
6943,Survival
7358,Action
7358,Science fiction
7358,Horror
7358,Survival
2272,Action
2272,Comedy
2272,Sandbox
49326,NA
48020,NA
67186,Action
3656,Action
3656,Fantasy
981,Action
981,Fantasy
981,Comedy
11311,Fantasy
11311,Sandbox
11311,Open world
6886,Fantasy
6886,Science fiction
6886,Horror
1390,Action
1390,Comedy
22226,Action
22226,Science fiction
2574,Science fiction
125,Action
125,Fantasy
125,Horror
125,Historical
6452,Action
6452,Fantasy
6452,Open world
233,Action
233,Science fiction
233,Horror
432,Historical
432,Warfare
71976,NA
2368,Action
2368,Fantasy
2368,Open world
1190,Action
