kglID,Title,Year,Publisher,Genre
5602,Saturday Night Speedway,2004,Play It,Racing
5603,Langrisser III,1996,NCS,Strategy
5604,Samurai Spirits ,1994,SNK,Fighting
5605,MLB SlugFest 20-03,2002,Midway Games,Sports
5606,Dragon Ball: Revenge of King Piccolo,2009,Namco Bandai Games,Action
5607,Spectrobes: Origins,2009,Disney Interactive Studios,Role-Playing
5608,Earth Defense Force: Insect Armageddon,2011,D3Publisher,Shooter
5609,Pitfall: The Lost Expedition,2004,Activision,Platform
5610,Rocket Power: Zero Gravity Zone,2003,THQ,Sports
5611,Le Mans 24 Hours,2001,Infogrames,Racing
5612,XCOM 2,2016,Take-Two Interactive,Strategy
5613,International Cricket 2010,2010,Codemasters,Sports
5614,ESPN MLB Baseball,2004,Sega,Sports
5615,Neighborhood Games,2009,THQ,Misc
5616,All Star Pro-Wrestling,2000,SquareSoft,Fighting
5617,Way of the Samurai 4,2011,Nippon Ichi Software,Action
5618,Harvest Moon: More Friends of Mineral Town,2003,Ubisoft,Simulation
5619,Captain America: Super Soldier,2011,Sega,Action
5620,NHL 17,2016,Electronic Arts,Sports
5621,Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono,1996,Namco Bandai Games,Shooter
5622,Camping Mama: Outdoor Adventures,2011,505 Games,Simulation
5623,Kurohyou 2: Ryu ga Gotoku Ashura Hen,2012,Sega,Action
5624,7th Dragon 2020,2011,Sega,Role-Playing
5625,Taiko no Tatsujin: Waku Waku Anime Matsuri,2003,Namco Bandai Games,Misc
5626,Imagine: Babyz Fashion,2009,Ubisoft,Simulation
5627,Warriors Orochi,2008,Tecmo Koei,Action
5628,Dead to Rights II,2005,Electronic Arts,Shooter
5629,Super Dodge Ball Advance,2001,Ubisoft,Sports
5630,Ogre Battle Saga Episode Five: The March of the Black Queen,1996,ArtDink,Role-Playing
5631,Ridge Racer 6,2005,Namco Bandai Games,Racing
5632,"Ni Hao, Kai-lan: New Year's Celebration",2009,Take-Two Interactive,Misc
5633,Treasure World,2009,Aspyr,Simulation
5634,Body and Brain Connection,2010,Namco Bandai Games,Misc
5635,MDK,1997,Interplay,Shooter
5636,Speed Punks,1998,Sony Computer Entertainment,Racing
5637,The Legend of Heroes VII: The Trail of Blue,2011,Falcom Corporation,Role-Playing
5638,No More Heroes: Heroes' Paradise,2010,Konami Digital Entertainment,Action
5639,Mahjongg Mysteries: Ancient Egypt,2010,Avanquest,Puzzle
5640,CSI: Unsolved!,2010,Ubisoft,Adventure
5641,NCAA Final Four 2004,2003,Sony Computer Entertainment,Sports
5642,Famista 64,NA,Namco Bandai Games,Sports
5643,Roadsters 99,1999,Titus,Racing
5644,Magical Tetris Challenge,1997,Activision,Puzzle
5645,Twisted Edge Extreme Snowboarding,1998,Kemco,Sports
5646,Disney's Tarzan,2000,Activision,Platform
5647,South Park Rally,2000,Acclaim Entertainment,Racing
5648,Body Harvest,1998,Gremlin Interactive Ltd,Shooter
5649,San Francisco Rush 2049,2000,Midway Games,Racing
5650,Super Robot Taisen 64,1999,Banpresto,Strategy
5651,Snowboard Kids,1996,Atlus,Sports
5652,IHRA Drag Racing 2004,2003,Bethesda Softworks,Racing
5653,Shining Hearts,2010,Sega,Role-Playing
5654,Magical ZhuZhu Princess: Carriages & Castles,2011,Activision,Simulation
5655,Code of Princess,2012,Agatsuma Entertainment,Action
5656,The Con,2005,Sony Computer Entertainment,Fighting
5657,Tony Hawk's Pro Skater 5,2015,Activision,Sports
5658,Jissen Pachi-Slot Hisshouhou! Aladdin A,2002,Sammy Corporation,Misc
5659,The Witch and the Hundred Knight,2013,Nippon Ichi Software,Role-Playing
5660,Nobunaga no Yabou: Reppuuden,1999,Tecmo Koei,Strategy
5661,Schlag den Raab,2010,Namco Bandai Games,Misc
5662,Total War: Shogun 2 - Fall of the Samurai,2012,Sega,Strategy
5663,Treasure Hunter G,1996,SquareSoft,Role-Playing
5664,Untold Legends: Dark Kingdom,2006,Electronic Arts,Role-Playing
5665,Wing Arms,1994,Sega,Shooter
5666,Dead Space 3,NA,Electronic Arts,Action
5667,Pro Yaky? Spirits 2013,2013,Konami Digital Entertainment,Sports
5668,We Wish You A Merry Christmas,2009,Destineer,Action
5669,BioShock The Collection,2016,Take-Two Interactive,Shooter
5670,Cabela's Big Game Hunter ,2007,Activision Value,Sports
5671,Grandia II,2000,Ubisoft,Role-Playing
5672,Namco Museum Vol.4,1996,Sony Computer Entertainment,Misc
5673,The Cheetah Girls: Passport to Stardom,2008,Disney Interactive Studios,Misc
5674,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,2005,Konami Digital Entertainment,Action
5675,My Secret World by Imagine,2008,Ubisoft,Misc
5676,Soldier of Fortune: Payback,2007,Activision,Shooter
5677,Ridge Racer,2011,Namco Bandai Games,Racing
5678,Bleach: The 3rd Phantom,2008,Sega,Role-Playing
5679,Gladius,2003,Activision,Strategy
5680,Family Feud: 2012 Edition,2011,Ubisoft,Misc
5681,Spore Hero Arena,2009,Electronic Arts,Simulation
5682,Pro Yaky? Spirits 2012,2012,Konami Digital Entertainment,Sports
5683,Puzzle & Dragons X: God Chapter / Dragon Chapter,2016,GungHo,Action
5684,Record of Agarest War,2008,Compile Heart,Role-Playing
5685,Sid Meier's Pirates!,2007,Take-Two Interactive,Strategy
5686,Taiko no Tatsujin: Go! Go! Godaime,2004,Namco Bandai Games,Misc
5687,Taiko Drum Master,2004,Namco Bandai Games,Misc
5688,Bust-A-Move 2 Arcade Edition,1995,Acclaim Entertainment,Puzzle
5689,Tom Clancy's Splinter Cell: Essentials,2006,Ubisoft,Shooter
5690,Tetris Worlds ,2003,THQ,Puzzle
5691,Armored Core 4,2006,505 Games,Simulation
5692,Forgotten Realms: Demon Stone,2004,Atari,Action
5693,Super Baseball Simulator 1.000,1991,Culture Brain,Sports
5694,Go Play: Lumberjacks,2009,Majesco Entertainment,Simulation
5695,Looney Tunes: Space Race,2002,Infogrames,Racing
5696,Puzzle Challenge: Crosswords and More!,2006,Crave Entertainment,Puzzle
5697,NASCAR Unleashed,2011,Activision,Racing
5698,Backyard Hockey,2003,Atari,Sports
5699,Playboy: The Mansion,2005,Ubisoft,Simulation
5700,Shiren the Wanderer,2008,Sega,Role-Playing
5701,Ore no Shikabane o Koete Yuke,2011,Sony Computer Entertainment,Role-Playing
5702,Shaman King: Spirit of Shamans,2002,Namco Bandai Games,Action
5703,The Fairly Odd Parents: Enter the Cleft,2002,THQ,Platform
5704,MC Groovz Dance Craze,2004,Mad Catz,Misc
5705,Tom and Jerry in House Trap,2000,Ubisoft,Action
5706,101-in-1 Explosive Megamix,2008,Nordcurrent,Puzzle
5707,DS Kageyama Method: Dennou Hanpuku - Masu x Masu Hyaku Masu Keisan,2006,Shogakukan,Misc
5708,Baldur's Gate: Dark Alliance,2002,Virgin Interactive,Role-Playing
5709,Family Guy,2006,Take-Two Interactive,Action
5710,UFC: Tapout,2002,Crave Entertainment,Fighting
5711,Aikatsu! Cinderella Lesson,2012,Namco Bandai Games,Role-Playing
5712,Mega Man Legacy Collection,2016,Capcom,Platform
5713,Predator: Concrete Jungle,2005,Vivendi Games,Action
5714,Beyblade: Metal Fusion - Battle Fortress,2009,Konami Digital Entertainment,Action
5715,Big Mutha Truckers 2,2005,Xplosiv,Racing
5716,Shutter Island,2009,Merscom LLC,Adventure
5717,Demon Gaze,2013,Nippon Ichi Software,Role-Playing
5718,Zombie Army Trilogy,2015,Rebellion Developments,Shooter
5719,NHL FaceOff 2001,2001,Sony Computer Entertainment,Sports
5720,Mana Khemia 2: Fall of Alchemy,2008,Gust,Role-Playing
5721,The Great Escape,2003,SCi,Action
5722,Dexter's Lab Chess Challenge,2002,BAM! Entertainment,Misc
5723,Nostalgia,2008,Tecmo Koei,Role-Playing
5724,Iron Chef America: Supreme Cuisine,2008,Destineer,Simulation
5725,Arcade Shooting Gallery,2008,Zoo Games,Shooter
5726,The Rise of the Argonauts,2008,Codemasters,Role-Playing
5727,ESA Foundation Compilation,2005,Sony Computer Entertainment,Misc
5728,The King of Fighters XI,2006,Ignition Entertainment,Fighting
5729,Ninja Gaiden 3,2012,Nintendo,Action
5730,Dragon Ball Z: Idainaru Dragon Ball Densetsu,1996,Namco Bandai Games,Fighting
5731,Bound By Flame,2014,Focus Home Interactive,Role-Playing
5732,Conflict: Denied Ops,2008,Eidos Interactive,Shooter
5733,Saw II: Flesh & Blood,2010,Konami Digital Entertainment,Action
5734,Sniper Elite,2005,Ubisoft,Shooter
5735,Arc Rise Fantasia,2009,Marvelous Interactive,Role-Playing
5736,"Ni Hao, Kai-lan: Super Game Day",2009,Take-Two Interactive,Misc
5737,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS,2005,Sega,Action
5738,Petz Pony: Beauty Pageant,2009,Ubisoft,Simulation
5739,Parlor! Mini 4,1996,Nippon Telenet,Misc
5740,Breath of Fire II,2001,Ubisoft,Role-Playing
5741,The Spiderwick Chronicles,2008,Vivendi Games,Action
5742,Danganronpa 2: Goodbye Despair,2012,Spike,Misc
5743,Steins;Gate,2011,Kadokawa Shoten,Adventure
5744,Enchanted Arms,2006,Ubisoft,Role-Playing
5745,Dinotopia: The Timestone Pirates,2002,TDK Core,Action
5746,Power Pro Kun Pocket 12,2009,Konami Digital Entertainment,Sports
5747,J-League Jikkyou Winning Eleven 3,1997,Konami Digital Entertainment,Sports
5748,The Sims 4: Get Together,2015,Electronic Arts,Simulation
5749,Jissen Pachi-Slot Hisshouhou,1993,Sammy Corporation,Misc
5750,Pac-Man & Galaga Dimensions,2011,Namco Bandai Games,Misc
5751,Quantum Theory,2010,Tecmo Koei,Shooter
5752,Manhunt,2004,Take-Two Interactive,Action
5753,NCAA Final Four 2003,2002,Sony Computer Entertainment,Sports
5754,Air Conflicts: Secret Wars,2011,bitComposer Games,Simulation
5755,Rio,2011,THQ,Misc
5756,Dream Salon,2009,Zoo Digital Publishing,Misc
5757,Scene It? Twilight,2010,Konami Digital Entertainment,Misc
5758,Disgaea DS,2008,Square Enix,Role-Playing
5759,Space Invaders Extreme 2,2009,Square Enix,Shooter
5760,Great Phoenix Wright: Ace Attorney - Naruhodou Ryuunosuke no Bouken,2015,Capcom,Action
5761,Mystery Tales of Time Travel,2010,Foreign Media Games,Puzzle
5762,J-League Excite Stage '96,1996,Epoch,Sports
5763,Risen,2009,Deep Silver,Role-Playing
5764,Hidden Mysteries: Vampire Secrets,2010,Astragon,Adventure
5765,New Love Plus,2012,Konami Digital Entertainment,Simulation
5766,Final Fantasy XI,2006,Square Enix,Role-Playing
5767,Breath of Fire: Dragon Quarter,2002,Capcom,Role-Playing
5768,Jikkyou J-League Perfect Striker,1996,Konami Digital Entertainment,Sports
5769,Super Robot Taisen: Scramble Commander,2003,Banpresto,Strategy
5770,Re-Volt,1998,Acclaim Entertainment,Racing
5771,Conception II: Children of the Seven Stars,2013,Screenlife,Role-Playing
5772,Descent,1996,Interplay,Shooter
5773,DanceMasters,2010,Konami Digital Entertainment,Misc
5774,Disney's Magical Mirror Starring Mickey Mouse,2002,Nintendo,Adventure
5775,Jeep Thrills,2008,Zoo Digital Publishing,Racing
5776,FaceBreaker,2008,Electronic Arts,Fighting
5777,Might & Magic: Clash of Heroes,2009,Ubisoft,Role-Playing
5778,IHRA Professional Drag Racing 2005,2004,Bethesda Softworks,Racing
5779,Mace Griffin: Bounty Hunter,2003,Electronic Arts,Shooter
5780,Story of Seasons: Good Friends of the Three Villages,2016,Marvelous Interactive,Simulation
5781,Chaotic: Shadow Warriors,2009,Activision,Action
5782,Trivial Pursuit unhinged,2004,Atari,Misc
5783,Tales of the World: Narikiri Dungeon 2,2002,Namco Bandai Games,Role-Playing
5784,Aliens versus Predator: Extinction,2003,Electronic Arts,Strategy
5785,Plants vs. Zombies,2011,PopCap Games,Strategy
5786,Silent Scope 2: Dark Silhouette,2001,Konami Digital Entertainment,Shooter
5787,Jikkyou Powerful Pro Yakyuu '96 Kaimakuban,1996,Konami Digital Entertainment,Sports
5788,Tokimeki Memorial Girl's Side 3rd Story,2010,Konami Digital Entertainment,Adventure
5789,NHL Hitz Pro,2003,Midway Games,Sports
5790,Allied General,1996,SSI,Strategy
5791,Fire ProWrestling G,1999,Human Entertainment,Fighting
5792,Kamen Rider: Battride War,2013,Namco Bandai Games,Action
5793,Armored Core: For Answer,2008,Ubisoft,Simulation
5794,Mahjong: Journey Quest for Tikal,2008,Rondomedia,Puzzle
5795,uDraw Studio: Instant Artist,2011,THQ,Misc
5796,Naruto: Ninja Destiny,2006,Namco Bandai Games,Fighting
5797,GunGriffon,1995,Sega,Simulation
5798,SingStar Pop Vol.2,2008,Sony Computer Entertainment,Misc
5799,SNK Arcade Classics Vol. 1,2008,Ignition Entertainment,Misc
5800,Darkstalkers 3,1998,Capcom,Fighting
5801,SpongeBob's Surf & Skate Roadtrip,2011,THQ,Action
5802,Frequency,2001,Sony Computer Entertainment,Misc
5803,Death Jr.,2005,Konami Digital Entertainment,Platform
5804,Inazuma Eleven Strikers 2012 Xtreme,2011,Level 5,Role-Playing
5805,Kan Colle Kai,2016,Kadokawa Games,Action
5806,SpongeBob SquigglePants 3D,2011,THQ,Misc
5807,Monster 4x4: Stunt Racer,2009,Ubisoft,Racing
5808,Frogger's Adventures 2: The Lost Wand,2002,Konami Digital Entertainment,Adventure
5809,Sudeki,2004,Microsoft Game Studios,Role-Playing
5810,Rango: The Video Game,2011,Electronic Arts,Action
5811,"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu",2009,Sony Computer Entertainment,Adventure
5812,Hyperdevotion Noire: Goddess Black Heart,2014,Idea Factory,Role-Playing
5813,Hexen,1996,GT Interactive,Shooter
5814,Mace: The Dark Age,1997,GT Interactive,Fighting
5815,AeroFighters Assault,1997,Video System,Action
5816,Puyo Puyo Sun 64,1997,Compile,Puzzle
5817,Chou-Kuukan Night Pro Yakyuu King ,1996,Imagineer,Sports
5818,Quake,1998,GT Interactive,Shooter
5819,Sesame Street: Elmo's Number Journey,1999,NewKidCo,Misc
5820,Disney Magic World 2,2015,Nintendo,Action
5821,Squeeballs Party,2009,Performance Designed Products,Puzzle
5822,Tottadoo! Yoiko no Mujintou Seikatsu,2008,Namco Bandai Games,Adventure
5823,Family Game Night 4: The Game Show,2011,Electronic Arts,Misc
5824,Fighter Within,2013,Ubisoft,Fighting
5825,SSX Tricky,2002,Electronic Arts,Sports
5826,Kenka Banchou 4: Ichinen Sensou,2010,Spike,Action
5827,Warhammer: Shadow of the Horned Rat,1996,Mindscape,Strategy
5828,Pro Yakyuu Team o Tsukurou!,2008,Sega,Sports
5829,Warriors: Legends of Troy,2011,Tecmo Koei,Action
5830,ESPN International Track & Field,2000,Konami Digital Entertainment,Sports
5831,Lunar Legend,2002,Media Rings,Role-Playing
5832,Conflict: Global Terror,2005,Eidos Interactive,Shooter
5833,Valhalla Knights 3,2013,Xseed Games,Role-Playing
5834,Tamagotchi Party On!,2006,Namco Bandai Games,Misc
5835,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 5: CR Shinseiki Evangelion * Pachi-Slot Shinseiki Evangelion,2006,D3Publisher,Misc
5836,Shaun White Skateboarding,2010,Ubisoft,Sports
5837,The Heavy Rain and Beyond: Two Souls Collection,2016,Sony Computer Entertainment,Action
5838,Gungrave,2002,Activision,Shooter
5839,Phantasy Star Universe,2006,Sega,Role-Playing
5840,Transworld Surf,2002,Atari,Sports
5841,God Eater Resurrection,2015,Namco Bandai Games,Action
5842,Tenchu: Fatal Shadows,2004,Sega,Action
5843,Active Health with Carol Vorderman,2009,Nintendo,Sports
5844,Escape The Museum,2010,Astragon,Adventure
5845,International Soccer,1981,Mattel Interactive,Sports
5846,Sing4: The Hits Edition,2011,Crave Entertainment,Misc
5847,Jewel Master: Cradle of Athena,2010,Storm City Games,Puzzle
5848,Princess Maker: Yumemiru Yosei,1997,Sony Computer Entertainment,Strategy
5849,Pet Zombies,NA,Majesco Entertainment,Simulation
5850,Big Air,1999,Accolade,Sports
5851,Shining Force II,1993,Sega,Strategy
5852,Gallop Racer,1999,Tecmo Koei,Sports
5853,Sudoku Gridmaster ,2006,Nintendo,Puzzle
5854,Dynasty Warriors Gundam,2007,Namco Bandai Games,Action
5855,Taiko no Tatsujin: Wii U Version!,2013,Namco Bandai Games,Misc
5856,College Slam,1995,Acclaim Entertainment,Sports
5857,Arcania: Gothic 4,2010,JoWood Productions,Role-Playing
5858,Mushroom Men: The Spore Wars,2008,SouthPeak Games,Action
5859,Zumba Fitness Rush,2012,505 Games,Sports
5860,Pro Yaky? Spirits 4,2007,Konami Digital Entertainment,Sports
5861,SoulCalibur Legends,2007,Namco Bandai Games,Action
5862,Daigasso! Band Brothers,2004,Nintendo,Misc
5863,Rise of the Kasai,2005,Sony Computer Entertainment,Action
5864,Thoroughbred Breeder,1993,Hect,Simulation
5865,Momotarou Dentetsu World,2010,Hudson Soft,Misc
5866,Nobunaga no Yabou: Souzou,2013,Tecmo Koei,Strategy
5867,Doctor Who: Return to Earth,2010,Asylum Entertainment,Adventure
5868,The Munchables,2009,Namco Bandai Games,Action
5869,We Dance,2011,Nordic Games,Misc
5870,Chibi-Robo! Park Patrol,2007,Unknown,Adventure
5871,Singstar: Ultimate Party,2014,Sony Computer Entertainment Europe,Misc
5872,Mathews Bowhunting,2010,Zoo Games,Sports
5873,3rd Super Robot Wars Z: Tengoku-Hen,2015,Namco Bandai Games,Action
5874,One Piece: Unlimited Adventure,2007,Namco Bandai Games,Adventure
5875,Remington Super Slam Hunting: North America,2010,Mastiff,Sports
5876,Crash & Spyro Superpack,2005,Vivendi Games,Platform
5877,Face Training,2007,Nintendo,Misc
5878,Star Trek: Legacy,NA,Ubisoft,Simulation
5879,ThunderStrike 2,1994,Core Design Ltd.,Simulation
5880,Disney's Meet the Robinsons,2007,Disney Interactive Studios,Action
5881,Kuma-Tomo,2013,Namco Bandai Games,Misc
5882,Super Real Mahjong P V,1995,Seta Corporation,Misc
5883,Thomas the Tank Engine & Friends,2004,N/A,Adventure
5884,Penguin no Mondai X: Tenkuu no 7 Senshi,2009,Konami Digital Entertainment,Action
5885,The Scorpion King: Sword of Osiris,2002,Vivendi Games,Action
5886,Bubsy 3D,1996,Accolade,Platform
5887,Reel Fishing Paradise 3D,2011,Marvelous Interactive,Sports
5888,NCAA Final Four 2001,2000,Sony Computer Entertainment,Sports
5889,Farmtopia,2010,505 Games,Simulation
5890,Robin Hood: Defender of the Crown,2003,Capcom,Strategy
5891,SD Gundam GX,1994,Namco Bandai Games,Strategy
5892,R-Type Final,2003,Metro 3D,Shooter
5893,Jackie Chan Adventures: Legend of the Dark Hand,2001,Activision,Action
5894,MotoGP,2009,Capcom,Racing
5895,Sega GT 2002,2002,Sega,Racing
5896,Ty the Tasmanian Tiger 3: Night of the Quinkan,2005,Activision,Action
5897,Samurai Warriors 2: Empires,2006,Tecmo Koei,Action
5898,Jurassic: The Hunted,2009,Activision,Shooter
5899,J-League Pro Soccer Club o Tsukurou! 5,2007,Sega,Sports
5900,Dance Central: Spotlight,2014,Microsoft Game Studios,Misc
5901,Little Battlers eXperience W,2012,Level 5,Role-Playing
5902,Magical Starsign ,2006,Nintendo,Role-Playing
5903,Hot Wheels: Battle Force 5,2009,Activision,Racing
5904,Dragon Blade: Wrath of Fire,2007,D3Publisher,Action
5905,La Pucelle: Tactics,2002,Tecmo Koei,Role-Playing
5906,Phantasy Star Nova,2014,Sega,Role-Playing
5907,Samurai Warriors: State of War,2005,Tecmo Koei,Action
5908,Call of Juarez,2007,Ubisoft,Shooter
5909,Star Wars: The Clone Wars & Tetris Worlds,2002,Microsoft Game Studios,Misc
5910,The Bee Game,2007,Midway Games,Adventure
5911,EverQuest Online Adventures: Frontiers,2003,Sony Online Entertainment,Role-Playing
5912,NBA Ballers: Chosen One,2008,Midway Games,Sports
5913,Treasures of the Deep,1997,Namco Bandai Games,Action
5914,Phantasy Star Online Ver. 2,2001,Sega,Role-Playing
5915,EyePet & Friends,2011,Sony Computer Entertainment,Simulation
5916,Fight Club,2004,Vivendi Games,Fighting
5917,Hello Kitty: Birthday Adventures,2010,Namco Bandai Games,Adventure
5918,Syndicate,2012,Electronic Arts,Shooter
5919,Dance Dance Revolution: Disney Grooves,2009,Konami Digital Entertainment,Simulation
5920,Harvest Moon: A Wonderful Life Special Edition,2004,505 Games,Simulation
5921,Sports Illustrated for Kids: Football,2003,BAM! Entertainment,Sports
5922,Happy Cooking,2006,Ubisoft,Simulation
5923,.hack//Quarantine Part 4: The Final Chapter,2003,Atari,Role-Playing
5924,Close Combat: First to Fight,2005,Take-Two Interactive,Shooter
5925,MotoGP 14,2014,Milestone S.r.l.,Racing
5926,Indiana Jones and the Emperor's Tomb,2003,LucasArts,Action
5927,Buffy the Vampire Slayer: Chaos Bleeds,2003,Vivendi Games,Action
5928,Half-Minute Hero,2009,Rising Star Games,Role-Playing
5929,Reel Fishing II,2000,Victor Interactive,Sports
5930,Ringling Bros. and Barnum & Bailey Circus,2009,Take-Two Interactive,Action
5931,The Walking Dead: Season One,2013,Square Enix,Adventure
5932,Dead or Alive,1997,Tecmo Koei,Fighting
5933,Driving Emotion Type-S,2000,Electronic Arts,Racing
5934,Siren,2003,Sony Computer Entertainment,Adventure
5935,Naruto Shippuden: Dragon Blade Chronicles,2009,505 Games,Action
5936,Dynasty Warriors 8: Empires,2014,Tecmo Koei,Action
5937,Super Robot Taisen J,2005,Banpresto,Strategy
5938,Nep League DS,2007,Jaleco,Sports
5939,Ar tonelico 2: Melody of Metafalica,2007,Nippon Ichi Software,Role-Playing
5940,Lips: Party Classics,2010,Microsoft Game Studios,Misc
5941,Casper: Friends Around the World,2000,TDK Core,Action
5942,Jurassic Park III: Island Attack,2001,Konami Digital Entertainment,Adventure
5943,GameBoy Wars,1991,Nintendo,Strategy
5944,Amplitude,2003,Sony Computer Entertainment,Misc
